Date,BMW,SAP,VOW,CON,SIE
2020-04-07,49.715,103.68,116.38,69.7,84.48
2020-04-08,49.16,105.0,118.14,70.1,81.88
2020-04-09,50.82,110.0,122.54,73.04,81.34
2020-04-14,51.36,112.0,123.14,74.22,82.79
2020-04-15,48.59,108.3,116.2,69.06,78.56
2020-04-16,49.335,110.1,117.14,69.38,77.79
2020-04-17,51.91,113.06,124.6,73.12,80.51
2020-04-20,51.37,113.74,124.74,71.5,80.94
2020-04-21,48.56,106.28,116.5,68.18,77.54
2020-04-22,49.015,108.24,118.78,68.92,79.01
2020-04-23,50.27,108.12,120.74,71.42,80.17
2020-04-24,48.66,106.68,117.36,69.74,78.44
2020-04-27,51.2,107.8,122.92,73.94,81.75
2020-04-28,52.61,108.84,126.02,74.26,84.88
2020-04-29,55.67,109.8,133.32,80.4,87.86
2020-04-30,54.05,108.94,128.22,77.2,84.68
2020-05-04,51.57,106.88,121.04,73.84,80.8
2020-05-05,53.51,108.44,127.2,76.7,83.5
2020-05-06,50.62,105.3,126.86,74.8,82.47
2020-05-07,49.365,107.34,127.14,74.96,84.31
2020-05-08,51.42,107.74,128.92,79.12,88.33
2020-05-11,51.37,106.64,127.3,78.04,88.13
2020-05-12,50.86,106.86,127.18,77.3,87.86
2020-05-13,48.73,106.0,119.76,71.4,86.1
2020-05-14,47.08,103.9,116.42,71.3,84.15
2020-05-15,46.65,103.74,121.24,74.04,86.14
2020-05-18,50.25,107.36,131.28,79.96,91.37
2020-05-19,50.05,108.08,132.26,80.68,92.84
2020-05-20,50.85,110.2,133.5,80.96,94.33
2020-05-21,50.07,106.78,132.48,80.5,93.69
2020-05-22,50.08,106.38,132.78,81.58,93.6
2020-05-25,50.29,111.6,133.96,82.9,95.98
2020-05-26,51.87,110.98,136.84,87.84,98.4
2020-05-27,54.39,111.84,140.12,91.78,98.98
2020-05-28,54.0,112.6,137.22,92.6,99.09
2020-05-29,52.6,113.5,132.5,88.44,98.53
2020-06-02,55.35,115.94,140.1,92.08,102.02
2020-06-03,57.98,119.04,143.12,95.52,104.98
2020-06-04,58.07,119.6,141.64,91.64,104.64
2020-06-05,59.5,121.14,148.98,98.64,108.54
2020-06-08,60.68,120.22,148.5,97.58,108.12
2020-06-09,59.41,120.68,145.56,94.92,106.94
2020-06-10,58.89,120.46,143.18,91.48,105.34
2020-06-11,55.62,116.38,132.42,85.84,99.11
2020-06-12,56.15,115.3,133.96,86.3,98.56
2020-06-15,55.95,114.36,136.36,87.74,97.45
2020-06-16,57.07,118.82,136.58,88.76,101.34
2020-06-17,57.26,120.24,134.14,87.0,102.38
2020-06-18,57.11,120.4,132.58,86.72,102.66
2020-06-19,56.93,123.48,130.68,85.92,103.82
2020-06-22,57.36,124.02,130.28,87.56,102.6
2020-06-23,58.41,125.5,136.2,88.82,104.0
2020-06-24,56.18,120.1,129.62,84.18,101.26
2020-06-25,57.08,120.8,133.06,86.02,102.12
2020-06-26,55.77,122.12,133.32,85.04,101.84
2020-06-29,56.71,122.44,134.58,87.22,103.7
2020-06-30,56.82,124.32,134.94,87.16,104.76
2020-07-01,56.2,123.86,133.32,84.36,104.0
2020-07-02,57.95,127.66,137.2,87.76,106.56
2020-07-03,57.26,127.58,135.58,86.36,106.04
2020-07-06,58.46,130.72,138.84,88.54,107.94
2020-07-07,58.65,128.78,138.02,87.78,108.12
2020-07-08,58.02,128.78,135.42,84.24,105.8
2020-07-09,57.44,134.68,135.6,83.44,105.72
2020-07-10,58.69,135.04,139.98,85.9,108.0
2020-07-13,58.8,137.52,139.3,87.1,109.2
2020-07-14,57.93,133.94,137.38,87.0,109.82
2020-07-15,58.61,137.34,141.16,86.5,112.0
2020-07-16,58.77,135.46,141.34,86.2,112.26
2020-07-17,59.73,135.9,144.44,87.4,112.14
2020-07-20,59.1,139.24,144.76,88.16,113.96
2020-07-21,60.82,141.86,145.0,91.22,115.54
2020-07-22,59.94,142.24,144.34,89.4,115.0
2020-07-23,61.15,141.26,144.54,91.68,114.9
2020-07-24,60.22,135.64,142.02,90.6,112.78
2020-07-27,59.75,139.3,141.24,90.62,113.3
2020-07-28,59.8,137.76,141.8,90.7,114.04
2020-07-29,58.29,139.56,137.64,89.4,114.56
2020-07-30,56.16,133.52,129.2,85.98,109.84
2020-07-31,54.7,133.78,125.0,82.56,108.32
2020-08-03,56.21,137.54,131.18,85.68,112.0
2020-08-04,58.14,135.32,134.5,86.48,110.56
2020-08-05,56.13,136.0,134.94,84.72,112.06
2020-08-06,55.23,135.24,134.0,82.54,113.88
2020-08-07,54.9,137.22,132.86,81.26,115.94
2020-08-10,55.35,134.94,133.12,83.26,115.74
2020-08-11,58.54,137.1,140.0,90.82,117.44
2020-08-12,58.87,138.08,140.66,91.76,118.38
2020-08-13,58.28,137.12,138.74,91.6,117.44
2020-08-14,58.22,135.24,138.98,92.8,116.22
2020-08-17,57.88,135.66,139.18,91.34,116.42
2020-08-18,57.56,135.32,138.5,91.42,116.66
2020-08-19,58.25,136.84,139.44,90.78,118.02
2020-08-20,57.39,136.54,136.62,88.54,116.36
2020-08-21,56.81,135.8,136.08,87.28,115.94
2020-08-24,58.25,138.6,137.8,89.48,119.28
2020-08-25,57.95,139.26,136.2,90.0,118.64
2020-08-26,59.42,142.26,139.0,91.18,120.1
2020-08-27,59.6,140.36,140.12,91.3,119.2
2020-08-28,59.61,139.76,139.52,91.36,118.22
2020-08-31,60.15,138.04,139.34,91.2,115.66
2020-09-01,60.13,138.64,140.1,89.06,116.86
2020-09-02,60.39,141.5,140.32,91.8,119.12
2020-09-03,60.8,137.32,142.76,93.04,116.84
2020-09-04,61.38,132.86,143.0,94.12,115.7
2020-09-07,62.58,136.82,149.78,95.16,117.26
2020-09-08,63.17,133.44,151.16,93.9,115.44
2020-09-09,63.74,137.52,151.32,93.4,118.14
2020-09-10,63.74,136.02,150.96,94.8,117.62
2020-09-11,64.31,135.5,149.84,93.28,117.16
2020-09-14,64.12,135.56,148.42,95.8,116.84
2020-09-15,64.32,135.28,148.34,94.74,116.9
2020-09-16,64.71,135.96,148.66,95.1,118.68
2020-09-17,64.81,135.52,147.64,93.7,119.04
2020-09-18,63.74,135.5,141.98,90.0,117.64
2020-09-21,60.49,131.0,133.6,84.58,112.16
2020-09-22,60.58,132.5,134.82,85.66,113.02
2020-09-23,60.96,132.0,135.48,87.32,112.34
2020-09-24,60.64,131.96,136.54,88.8,113.5
2020-09-25,59.06,129.96,133.3,88.88,111.68
2020-09-28,61.73,134.66,138.2,92.58,109.96
2020-09-29,62.0,134.16,138.74,92.14,108.64
2020-09-30,61.99,132.76,137.4,92.48,107.88
2020-10-01,62.66,133.74,134.3,95.3,106.66
2020-10-02,62.36,132.76,132.0,96.26,105.88
2020-10-05,64.03,132.4,134.7,98.32,107.32
2020-10-06,64.85,131.46,137.48,99.58,108.92
2020-10-07,65.74,130.38,138.92,101.85,109.24
2020-10-08,65.72,132.34,137.98,102.25,110.84
2020-10-09,64.7,133.06,137.66,100.5,111.56
2020-10-12,65.09,134.38,139.4,99.88,112.44
2020-10-13,64.25,134.08,138.5,98.02,111.24
2020-10-14,64.08,134.32,139.18,99.28,112.4
2020-10-15,62.17,130.56,134.92,97.96,109.34
2020-10-16,63.12,132.84,138.28,101.15,110.96
2020-10-19,63.62,131.0,139.28,102.5,110.46
2020-10-20,64.07,127.54,138.42,102.1,110.74
2020-10-21,63.81,124.92,137.08,101.7,108.68
2020-10-22,64.01,124.5,137.6,100.5,109.02
2020-10-23,63.93,124.9,139.06,101.15,109.66
2020-10-26,63.21,97.5,135.64,98.08,107.52
2020-10-27,61.47,96.95,132.0,95.08,106.52
2020-10-28,58.06,92.24,125.52,90.86,100.1
2020-10-29,58.33,93.26,126.94,90.18,100.64
2020-10-30,58.68,91.49,125.1,91.28,100.7
2020-11-02,59.68,90.18,127.78,92.16,103.4
2020-11-03,62.12,93.95,131.74,93.5,106.28
2020-11-04,62.52,96.75,132.08,92.8,107.46
2020-11-05,64.79,98.21,135.92,94.34,110.08
2020-11-06,63.58,97.25,133.16,93.06,108.64
2020-11-09,67.63,98.97,142.32,102.4,116.48
2020-11-10,69.5,99.09,149.82,107.05,118.4
2020-11-11,70.34,101.52,150.0,106.2,117.52
2020-11-12,70.7,100.28,150.46,107.35,113.72
2020-11-13,70.74,101.22,150.18,106.7,113.04
2020-11-16,72.79,100.28,153.54,110.5,112.3
2020-11-17,72.85,98.53,153.68,111.5,111.6
2020-11-18,73.87,100.0,154.54,112.5,111.12
2020-11-19,74.0,99.42,152.52,110.5,109.8
2020-11-20,74.15,98.8,152.14,110.5,109.58
2020-11-23,73.89,98.28,150.1,112.35,111.68
2020-11-24,76.68,97.35,156.0,119.4,112.38
2020-11-25,75.4,98.68,152.34,118.15,112.36
2020-11-26,74.13,99.54,148.6,116.7,111.36
2020-11-27,73.09,100.14,145.92,116.95,112.68
2020-11-30,73.04,101.98,141.34,114.2,112.0
2020-12-01,74.78,101.22,147.36,118.85,112.94
2020-12-02,74.33,101.3,146.78,116.5,112.92
2020-12-03,74.29,100.9,146.08,115.8,111.92
2020-12-04,74.95,102.78,145.42,117.0,113.3
2020-12-07,73.7,101.72,144.44,114.6,112.42
2020-12-08,73.01,102.08,144.12,114.05,114.4
2020-12-09,73.13,102.08,147.44,114.05,113.9
2020-12-10,71.36,101.18,144.4,112.0,113.52
2020-12-11,70.51,99.75,140.1,110.15,112.68
2020-12-14,71.91,99.93,139.68,110.0,112.7
2020-12-15,73.86,100.68,150.32,113.2,114.68
2020-12-16,74.43,102.8,155.6,116.45,115.66
2020-12-17,73.78,105.0,154.44,117.3,116.6
2020-12-18,74.19,104.26,153.38,119.35,117.82
2020-12-21,71.97,101.46,149.0,116.95,113.66
2020-12-22,72.1,103.62,148.9,118.4,114.34
2020-12-23,73.38,103.76,152.46,121.65,117.0
2020-12-28,73.49,105.26,152.76,123.05,119.3
2020-12-29,73.16,106.8,151.9,122.75,117.4
2020-12-30,72.23,107.22,152.42,121.25,117.52
2021-01-04,71.86,105.32,148.48,117.9,117.62
2021-01-05,70.86,105.04,147.24,116.95,117.38
2021-01-06,70.99,105.48,147.46,115.7,121.88
2021-01-07,71.02,104.52,148.2,117.4,124.3
2021-01-08,70.49,106.18,146.46,119.1,124.0
2021-01-11,69.3,106.04,144.9,116.3,123.98
2021-01-12,69.84,105.74,145.76,120.05,124.04
2021-01-13,69.12,105.36,144.8,119.5,122.82
2021-01-14,69.78,104.2,151.98,121.2,122.34
2021-01-15,69.41,103.52,151.88,118.2,119.78
2021-01-18,69.49,103.24,151.2,118.3,119.84
2021-01-19,68.34,103.9,152.8,117.75,121.22
2021-01-20,70.79,104.86,157.62,119.9,122.36
2021-01-21,71.28,104.92,162.04,121.6,123.8
2021-01-22,71.25,104.7,165.08,118.55,132.8
2021-01-25,70.21,105.52,158.64,114.25,128.36
2021-01-26,72.08,109.98,163.0,116.55,130.66
2021-01-27,71.31,109.64,160.02,114.65,129.34
2021-01-28,70.91,108.3,159.38,115.85,129.72
2021-01-29,70.01,104.8,156.44,115.75,127.94
2021-02-01,69.88,107.04,156.32,116.2,130.54
2021-02-02,71.41,108.26,162.22,120.25,133.58
2021-02-03,71.73,108.76,165.9,121.95,136.0
2021-02-04,70.77,110.28,164.64,124.3,136.16
2021-02-05,70.05,108.48,162.14,124.9,133.3
2021-02-08,69.81,108.96,163.68,124.65,132.42
2021-02-09,70.09,108.88,163.68,123.3,131.18
2021-02-10,70.0,107.28,161.7,123.35,133.4
2021-02-11,70.58,109.5,164.36,123.95,132.28
2021-02-12,70.25,108.56,161.2,122.65,134.02
2021-02-15,70.76,108.84,162.22,122.7,131.92
2021-02-16,70.92,108.34,163.18,121.1,130.36
2021-02-17,70.86,104.42,161.38,118.05,130.78
2021-02-18,71.03,106.24,168.86,117.75,129.56
2021-02-19,71.58,104.94,170.54,120.35,132.48
2021-02-22,71.27,103.9,174.0,118.0,131.5
2021-02-23,69.32,102.9,170.9,118.45,129.62
2021-02-24,70.39,103.22,172.62,120.5,130.92
2021-02-25,71.5,102.72,171.08,120.75,130.18
2021-02-26,71.5,102.06,173.02,118.9,127.98
2021-03-01,72.1,103.36,175.82,118.4,130.88
2021-03-02,72.56,103.5,176.88,117.0,129.88
2021-03-03,76.1,103.1,185.18,123.35,133.12
2021-03-04,76.29,102.68,189.12,124.55,131.5
2021-03-05,75.67,101.78,193.48,122.3,129.12
2021-03-08,79.64,104.66,195.74,128.8,134.52
2021-03-09,79.59,106.0,192.22,118.5,135.1
2021-03-10,81.34,105.82,196.02,116.0,135.36
2021-03-11,78.52,105.86,192.04,113.5,136.7
2021-03-12,77.48,103.04,190.22,114.15,135.38
2021-03-15,77.8,102.66,194.78,113.7,134.8
2021-03-16,80.5,103.02,207.85,117.7,135.42
2021-03-17,85.46,103.0,230.8,120.75,135.98
2021-03-18,86.12,102.76,223.05,122.45,140.98
2021-03-19,82.49,103.6,221.45,119.65,137.76
2021-03-22,84.69,103.5,237.6,115.65,135.76
2021-03-23,83.43,103.06,226.4,113.05,135.98
2021-03-24,82.59,102.82,218.85,110.9,135.56
2021-03-25,83.5,102.46,227.7,111.15,135.46
2021-03-26,83.79,102.88,228.0,110.8,137.38
2021-03-29,85.6,104.3,229.75,111.95,137.84
2021-03-30,88.8,103.56,240.55,113.45,141.08
2021-03-31,88.47,104.42,238.6,112.7,140.0
2021-04-01,88.67,106.78,241.15,114.06,140.8
2021-04-06,89.6,108.9,246.55,114.74,141.24
2021-04-07,89.07,109.36,240.5,114.3,140.04
2021-04-08,88.17,111.1,238.95,112.98,140.44
2021-04-09,88.0,112.3,237.15,110.94,140.4
2021-04-12,88.95,111.24,235.55,111.8,139.28
2021-04-13,88.34,112.16,232.45,113.94,139.4
2021-04-14,87.21,113.4,234.1,114.1,138.76
2021-04-15,87.47,115.68,238.25,114.24,140.0
2021-04-16,88.38,116.22,245.05,117.58,145.96
2021-04-19,87.7,116.04,240.15,114.32,143.8
2021-04-20,86.18,115.34,234.05,111.96,140.28
2021-04-21,85.21,116.7,228.4,112.4,141.2
2021-04-22,86.18,120.7,231.05,116.32,142.46
2021-04-23,86.31,119.42,229.5,118.36,142.94
2021-04-26,86.79,118.52,227.45,118.14,142.48
2021-04-27,86.21,118.04,226.4,118.2,142.16
2021-04-28,85.89,118.76,224.0,118.1,141.36
2021-04-29,83.8,118.04,217.25,112.96,139.4
2021-04-30,83.4,116.76,216.7,112.64,138.82
2021-05-03,84.13,116.62,220.75,113.0,140.84
2021-05-04,81.85,112.74,210.45,110.12,136.1
2021-05-05,82.97,115.84,218.0,112.26,140.0
2021-05-06,83.39,116.42,212.4,112.12,140.14
2021-05-07,83.64,117.36,210.75,114.62,144.28
2021-05-10,85.18,115.6,211.9,114.32,143.8
2021-05-11,84.22,113.26,208.8,113.44,139.74
2021-05-12,84.48,112.56,205.6,113.34,139.26
2021-05-13,81.85,112.16,205.65,112.04,140.32
2021-05-14,83.68,114.04,210.85,114.74,144.48
2021-05-17,84.69,112.98,212.65,114.82,141.42
2021-05-18,85.07,113.44,214.7,116.54,139.02
2021-05-19,83.7,112.1,211.5,113.42,133.68
2021-05-20,84.69,115.0,215.55,114.34,134.86
2021-05-21,85.3,114.88,215.95,117.1,135.86
2021-05-25,85.77,115.08,219.6,118.8,135.38
2021-05-26,86.32,116.02,221.0,119.44,134.7
2021-05-27,87.68,113.92,225.35,121.44,130.02
2021-05-28,87.21,115.12,226.15,121.66,134.9
2021-05-31,86.7,113.52,228.4,120.9,132.64
2021-06-01,89.01,113.92,235.4,125.34,135.04
2021-06-02,90.3,114.12,240.45,127.02,136.38
2021-06-03,93.87,113.5,240.95,128.92,135.76
2021-06-04,94.4,114.8,240.0,128.68,136.0
2021-06-07,95.89,115.6,238.8,131.24,136.04
2021-06-08,95.52,116.0,233.55,130.84,135.94
2021-06-09,94.6,115.06,231.0,129.38,136.0
2021-06-10,92.85,116.04,230.05,128.74,135.1
2021-06-11,94.74,118.34,233.3,130.48,136.72
2021-06-14,94.79,119.92,230.1,128.72,135.74
2021-06-15,94.41,120.26,225.15,128.36,138.6
2021-06-16,92.98,118.82,223.65,126.5,136.78
2021-06-17,93.26,119.36,224.1,126.44,137.4
2021-06-18,90.95,118.2,218.4,125.02,133.7
2021-06-21,93.13,118.06,226.65,128.14,136.5
2021-06-22,92.97,118.08,223.4,127.56,136.7
2021-06-23,91.37,116.58,217.95,127.3,136.86
2021-06-24,92.53,118.66,218.85,128.5,135.24
2021-06-25,92.4,117.68,215.95,128.0,136.92
2021-06-28,90.76,118.5,213.4,125.84,134.2
2021-06-29,91.26,119.74,216.15,127.64,134.6
2021-06-30,89.31,118.84,211.2,123.98,133.62
2021-07-01,89.97,118.4,211.0,125.38,134.14
2021-07-02,90.09,119.3,211.35,124.9,133.86
2021-07-05,89.4,118.9,211.2,125.2,133.7
2021-07-06,86.03,120.3,203.0,119.88,132.22
2021-07-07,86.3,124.5,206.25,119.94,133.98
2021-07-08,84.47,123.18,200.5,116.82,131.02
2021-07-09,87.68,124.72,212.35,118.64,132.84
2021-07-12,88.8,125.78,218.15,117.88,133.54
2021-07-13,88.18,127.26,215.25,117.92,134.7
2021-07-14,88.51,127.0,215.05,119.06,133.56
2021-07-15,87.28,125.4,210.35,117.02,130.24
2021-07-16,85.5,125.46,207.65,115.3,129.4
2021-07-19,82.44,122.76,201.7,111.92,126.08
2021-07-20,83.0,121.48,203.7,113.3,127.04
2021-07-21,84.14,118.46,210.1,116.66,130.3
2021-07-22,83.76,119.0,208.8,114.48,134.0
2021-07-23,85.55,117.8,208.6,118.0,134.56
2021-07-26,85.52,117.6,206.9,116.38,134.42
2021-07-27,83.88,118.82,202.5,114.46,133.22
2021-07-28,83.8,120.98,203.85,114.8,133.24
2021-07-29,85.07,121.26,207.05,115.9,133.18
2021-07-30,83.88,120.84,205.5,114.6,131.58
2021-08-02,84.9,121.3,205.75,115.22,135.1
2021-08-03,80.52,121.9,205.1,114.76,134.86
2021-08-04,81.49,123.38,204.2,113.82,137.8
2021-08-05,81.2,125.78,205.8,115.0,141.38
2021-08-06,82.12,124.84,206.8,115.18,140.3
2021-08-09,81.71,124.68,205.35,114.66,138.62
2021-08-10,81.85,124.24,205.4,115.48,139.2
2021-08-11,82.29,123.76,205.25,115.68,141.66
2021-08-12,83.36,125.9,208.6,116.08,142.6
2021-08-13,83.09,125.48,207.8,117.7,142.12
2021-08-16,81.47,125.66,203.0,116.98,141.72
2021-08-17,80.35,127.1,200.3,113.98,142.6
2021-08-18,79.85,126.92,198.54,114.98,142.56
2021-08-19,77.43,125.76,194.84,112.64,138.7
2021-08-20,76.98,126.3,192.86,112.36,138.58
2021-08-23,76.8,126.7,194.54,112.52,139.58
2021-08-24,78.42,126.38,198.76,114.38,140.14
2021-08-25,78.0,125.2,199.7,114.16,138.94
2021-08-26,77.94,125.4,200.0,113.6,139.06
2021-08-27,78.28,125.76,200.75,114.9,140.68
2021-08-30,79.05,126.92,201.0,115.14,141.42
2021-08-31,80.37,127.46,201.3,113.82,140.84
2021-09-01,79.47,127.62,201.05,111.6,139.24
2021-09-02,79.42,125.82,202.7,111.48,141.72
2021-09-03,79.4,125.6,201.9,110.88,142.58
2021-09-06,79.85,127.66,202.15,109.6,146.8
2021-09-07,80.47,126.68,200.4,110.26,146.08
2021-09-08,78.61,124.2,194.02,107.6,140.96
2021-09-09,78.64,123.28,196.48,107.0,143.34
2021-09-10,79.15,123.2,195.44,107.88,146.08
2021-09-13,81.63,122.7,196.62,111.94,146.54
2021-09-14,82.15,122.9,197.08,112.18,147.84
2021-09-15,83.09,121.72,196.52,113.08,146.72
2021-09-16,82.07,122.5,193.48,94.89,149.78
2021-09-17,80.36,122.08,189.7,95.89,149.52
2021-09-20,77.89,118.96,181.0,90.68,141.98
2021-09-21,78.92,121.28,183.2,91.17,146.02
2021-09-22,81.46,121.16,187.12,92.19,149.6
2021-09-23,81.35,122.84,189.3,94.46,150.26
2021-09-24,81.59,121.24,189.38,94.72,147.96
2021-09-27,82.69,121.42,191.34,96.3,147.28
2021-09-28,82.69,117.76,190.0,94.51,143.14
2021-09-29,84.47,117.78,196.04,95.11,143.42
2021-09-30,82.76,116.88,193.64,94.79,141.92
2021-10-01,83.83,116.26,193.68,93.04,137.7
2021-10-04,83.42,114.78,190.84,91.88,135.86
2021-10-05,83.71,114.94,191.88,91.34,137.86
2021-10-06,81.61,116.3,186.6,90.5,135.18
2021-10-07,83.45,118.26,190.52,94.12,137.76
2021-10-08,84.68,117.44,190.0,97.16,137.66
2021-10-11,86.57,117.14,190.82,98.35,136.38
2021-10-12,86.5,116.94,188.28,97.96,136.14
2021-10-13,85.82,121.5,193.44,98.61,136.88
2021-10-14,86.36,124.96,196.06,98.68,141.06
2021-10-15,87.56,126.28,198.66,100.28,141.26
2021-10-18,86.37,124.98,192.34,98.7,139.86
2021-10-19,85.46,124.74,190.0,97.46,140.64
2021-10-20,84.67,123.84,186.82,97.79,142.1
2021-10-21,84.24,119.86,191.8,98.17,138.58
2021-10-22,85.69,121.28,196.1,98.61,139.56
2021-10-25,87.54,123.74,205.25,97.55,139.02
2021-10-26,88.42,126.08,206.1,99.16,141.36
2021-10-27,88.55,124.9,203.9,100.2,140.7
2021-10-28,87.34,126.3,194.78,101.04,139.84
2021-10-29,87.24,125.32,193.82,101.52,140.28
2021-11-01,88.28,126.32,194.66,100.8,140.74
2021-11-02,88.64,126.94,193.44,99.77,145.0
2021-11-03,89.96,128.44,185.62,102.2,144.18
2021-11-04,89.99,128.8,187.8,101.32,145.94
2021-11-05,91.85,128.98,192.88,101.88,145.58
2021-11-08,91.09,128.98,187.52,102.3,146.16
2021-11-09,90.66,128.32,185.72,105.5,145.7
2021-11-10,91.76,127.68,185.6,107.4,146.96
2021-11-11,92.33,127.14,185.72,103.88,151.16
2021-11-12,93.02,125.1,188.0,106.68,148.4
2021-11-15,93.48,124.72,188.38,108.22,150.06
2021-11-16,93.21,125.86,188.52,111.54,153.6
2021-11-17,93.62,125.46,187.0,110.78,154.74
2021-11-18,94.2,124.76,185.32,107.4,154.84
2021-11-19,93.2,125.88,180.64,105.84,155.2
2021-11-22,94.78,121.66,179.26,107.44,155.92
2021-11-23,94.44,119.54,177.3,106.78,153.34
2021-11-24,92.49,118.94,172.38,104.72,151.94
2021-11-25,91.13,119.82,172.36,103.9,153.58
2021-11-26,85.51,115.22,163.94,97.36,145.24
2021-11-29,85.78,116.8,164.52,93.25,144.56
2021-11-30,84.98,113.18,161.66,94.7,141.28
2021-12-01,88.64,117.08,167.74,98.03,148.02
2021-12-02,88.43,114.12,166.56,96.09,147.8
2021-12-03,87.5,114.16,165.32,92.56,146.54
2021-12-06,88.42,116.3,170.3,94.52,149.34
2021-12-07,90.84,119.64,185.0,95.38,153.1
2021-12-08,91.13,118.34,184.34,95.42,151.6
2021-12-09,90.22,118.42,182.44,94.25,151.02
2021-12-10,89.66,119.38,180.34,95.27,151.04
2021-12-13,89.88,122.5,182.3,95.3,150.56
2021-12-14,88.4,119.96,181.62,93.8,147.32
2021-12-15,88.27,121.14,179.34,92.53,148.56
2021-12-16,89.64,122.38,182.62,92.67,150.0
2021-12-17,86.92,123.52,176.02,91.31,147.9
2021-12-20,85.19,120.5,172.38,89.0,144.68
2021-12-21,87.09,121.4,174.08,90.35,146.58
2021-12-22,87.44,122.74,175.38,91.58,147.64
2021-12-23,89.17,123.52,176.9,93.84,150.22
2021-12-27,90.0,124.14,178.42,93.97,150.8
2021-12-28,89.95,124.88,179.34,94.35,152.82
2021-12-29,89.2,123.56,177.2,93.29,151.78
2021-12-30,88.49,124.9,177.48,93.11,152.68
2022-01-03,91.33,124.24,180.8,96.1,153.72
2022-01-04,94.19,124.38,186.98,97.26,155.42
2022-01-05,96.24,124.82,191.0,98.9,157.96
2022-01-06,96.22,121.94,189.1,98.27,154.16
2022-01-07,95.6,121.28,187.74,96.71,152.16
2022-01-10,97.2,120.74,187.76,96.15,147.88
2022-01-11,98.02,121.7,188.38,95.58,150.3
2022-01-12,97.45,122.26,188.32,94.24,152.22
2022-01-13,99.02,120.5,190.06,96.81,151.5
2022-01-14,99.32,120.48,193.1,96.67,145.86
2022-01-17,99.02,122.52,192.58,97.24,146.0
2022-01-18,98.94,120.96,190.52,95.46,142.6
2022-01-19,97.86,121.42,191.7,94.02,144.34
2022-01-20,96.83,122.98,190.72,92.4,146.9
2022-01-21,95.56,121.2,187.62,89.11,144.52
2022-01-24,91.48,116.0,176.52,84.84,137.44
2022-01-25,92.08,116.62,178.26,85.38,138.52
2022-01-26,94.17,117.88,183.02,86.49,141.24
2022-01-27,94.0,110.84,186.26,85.64,140.5
2022-01-28,92.4,108.18,183.6,83.37,138.34
2022-01-31,92.95,110.4,183.32,84.94,139.88
2022-02-01,94.29,113.0,185.32,87.87,140.94
2022-02-02,93.68,112.1,184.4,86.91,140.52
2022-02-03,93.76,109.1,181.74,87.16,136.82
2022-02-04,89.66,109.18,176.14,83.94,132.84
2022-02-07,89.86,111.2,175.94,85.19,135.6
2022-02-08,89.91,109.74,176.46,89.42,136.6
2022-02-09,93.33,109.76,187.26,90.86,138.16
2022-02-10,92.77,109.3,187.28,92.37,144.68
2022-02-11,95.3,107.5,188.64,89.58,141.44
2022-02-14,92.59,105.38,182.7,87.77,139.5
2022-02-15,94.93,105.7,188.2,91.65,143.4
2022-02-16,94.05,105.5,186.02,87.36,142.54
2022-02-17,95.97,105.26,184.0,90.23,139.5
2022-02-18,95.38,102.26,180.1,87.51,136.34
2022-02-21,92.29,101.02,174.98,84.09,133.58
2022-02-22,90.93,100.06,188.7,84.73,132.04
2022-02-23,91.62,99.6,187.08,84.79,131.54
2022-02-24,84.99,97.48,176.1,78.45,124.18
2022-02-25,88.02,101.4,185.32,79.51,129.72
2022-02-28,86.56,101.32,178.04,76.8,126.66
2022-03-01,82.49,98.88,164.48,69.11,120.46
2022-03-02,80.56,100.88,160.0,68.49,123.8
2022-03-03,77.51,99.22,155.36,64.93,121.62
2022-03-04,73.1,96.77,144.5,62.21,113.22
2022-03-07,70.52,97.27,136.74,60.56,113.78
2022-03-08,71.05,96.39,135.84,61.8,115.5
2022-03-09,76.2,101.42,150.32,65.5,127.72
2022-03-10,72.0,98.02,143.78,62.64,123.08
2022-03-11,72.42,99.58,143.7,62.55,127.28
2022-03-14,74.43,101.18,150.0,64.2,129.16
2022-03-15,75.32,100.54,151.0,63.91,128.36
2022-03-16,78.4,102.84,155.64,68.74,136.24
2022-03-17,76.67,103.74,155.46,66.77,134.54
2022-03-18,75.9,103.7,153.92,67.42,136.04
2022-03-21,77.44,101.9,153.76,67.05,133.08
2022-03-22,79.06,102.5,155.0,67.65,133.2
2022-03-23,78.26,100.7,152.66,65.67,131.0
2022-03-24,78.47,100.42,151.98,65.34,130.12
2022-03-25,77.89,100.86,151.18,65.01,128.38
2022-03-28,78.24,100.98,151.74,65.59,129.2
2022-03-29,82.63,103.42,159.48,72.21,134.46
2022-03-30,80.26,102.06,159.06,67.42,130.02
2022-03-31,78.6,101.08,157.0,65.61,125.66
2022-04-01,79.0,99.75,157.58,66.02,126.7
2022-04-04,79.85,101.58,158.76,67.46,125.72
2022-04-05,78.18,101.68,156.74,65.08,122.0
2022-04-06,76.3,100.58,152.16,63.4,118.0
2022-04-07,75.67,99.72,149.8,63.3,115.96
2022-04-08,77.0,100.42,153.04,64.54,118.1
2022-04-11,75.99,99.34,151.68,64.28,116.2
2022-04-12,76.09,98.32,151.1,64.52,116.64
2022-04-13,76.25,96.85,151.2,64.3,116.28
2022-04-14,76.24,97.16,148.98,63.5,117.0
2022-04-19,78.02,97.17,153.0,65.98,117.12
2022-04-20,79.2,98.48,155.1,66.44,119.76
